season,round,url,raceName,circuitId,date
2014,8,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,2014-06-22
2014,9,http://en.wikipedia.org/wiki/2014_British_Grand_Prix,British Grand Prix,silverstone,2014-07-06
2014,10,http://en.wikipedia.org/wiki/2014_German_Grand_Prix,German Grand Prix,hockenheimring,2014-07-20
2014,11,http://en.wikipedia.org/wiki/2014_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2014-07-27
2014,12,http://en.wikipedia.org/wiki/2014_Belgian_Grand_Prix,Belgian Grand Prix,spa,2014-08-24
2014,13,http://en.wikipedia.org/wiki/2014_Italian_Grand_Prix,Italian Grand Prix,monza,2014-09-07
2014,14,http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,2014-09-21
2014,15,http://en.wikipedia.org/wiki/2014_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,2014-10-05
2014,16,http://en.wikipedia.org/wiki/2014_Russian_Grand_Prix,Russian Grand Prix,sochi,2014-10-12
2014,17,http://en.wikipedia.org/wiki/2014_United_States_Grand_Prix,United States Grand Prix,americas,2014-11-02
2014,18,http://en.wikipedia.org/wiki/2014_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,2014-11-09
2014,19,http://en.wikipedia.org/wiki/2014_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,2014-11-23
2015,1,http://en.wikipedia.org/wiki/2015_Australian_Grand_Prix,Australian Grand Prix,albert_park,2015-03-15
2015,2,http://en.wikipedia.org/wiki/2015_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,2015-03-29
2015,3,http://en.wikipedia.org/wiki/2015_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,2015-04-12
2015,4,http://en.wikipedia.org/wiki/2015_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,2015-04-19
2015,5,http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2015-05-10
2015,6,http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2015-05-24
2015,7,http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,2015-06-07
2015,8,http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,2015-06-21
2015,9,http://en.wikipedia.org/wiki/2015_British_Grand_Prix,British Grand Prix,silverstone,2015-07-05
2015,10,http://en.wikipedia.org/wiki/2015_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2015-07-26
2015,11,http://en.wikipedia.org/wiki/2015_Belgian_Grand_Prix,Belgian Grand Prix,spa,2015-08-23
2015,12,http://en.wikipedia.org/wiki/2015_Italian_Grand_Prix,Italian Grand Prix,monza,2015-09-06
2015,13,http://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,2015-09-20
2015,14,http://en.wikipedia.org/wiki/2015_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,2015-09-27
2015,15,http://en.wikipedia.org/wiki/2015_Russian_Grand_Prix,Russian Grand Prix,sochi,2015-10-11
2015,16,http://en.wikipedia.org/wiki/2015_United_States_Grand_Prix,United States Grand Prix,americas,2015-10-25
2015,17,http://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix,Mexican Grand Prix,rodriguez,2015-11-01
2015,18,http://en.wikipedia.org/wiki/2015_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,2015-11-15
2015,19,http://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,2015-11-29
2016,1,http://en.wikipedia.org/wiki/2016_Australian_Grand_Prix,Australian Grand Prix,albert_park,2016-03-20
2016,2,http://en.wikipedia.org/wiki/2016_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,2016-04-03
2016,3,http://en.wikipedia.org/wiki/2016_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,2016-04-17
2016,4,http://en.wikipedia.org/wiki/2016_Russian_Grand_Prix,Russian Grand Prix,sochi,2016-05-01
2016,5,http://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2016-05-15
2016,6,http://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2016-05-29
2016,7,http://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,2016-06-12
2016,8,http://en.wikipedia.org/wiki/2016_European_Grand_Prix,European Grand Prix,baku,2016-06-19
2016,9,http://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,2016-07-03
2016,10,http://en.wikipedia.org/wiki/2016_British_Grand_Prix,British Grand Prix,silverstone,2016-07-10
2016,11,http://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2016-07-24
2016,12,http://en.wikipedia.org/wiki/2016_German_Grand_Prix,German Grand Prix,hockenheimring,2016-07-31
2016,13,http://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix,Belgian Grand Prix,spa,2016-08-28
2016,14,http://en.wikipedia.org/wiki/2016_Italian_Grand_Prix,Italian Grand Prix,monza,2016-09-04
2016,15,http://en.wikipedia.org/wiki/2016_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,2016-09-18
2016,16,http://en.wikipedia.org/wiki/2016_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,2016-10-02
2016,17,http://en.wikipedia.org/wiki/2016_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,2016-10-09
2016,18,http://en.wikipedia.org/wiki/2016_United_States_Grand_Prix,United States Grand Prix,americas,2016-10-23
2016,19,http://en.wikipedia.org/wiki/2016_Mexican_Grand_Prix,Mexican Grand Prix,rodriguez,2016-10-30
2016,20,http://en.wikipedia.org/wiki/2016_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,2016-11-13
2016,21,http://en.wikipedia.org/wiki/2016_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,2016-11-27
2017,1,http://en.wikipedia.org/wiki/2017_Australian_Grand_Prix,Australian Grand Prix,albert_park,2017-03-26
2017,2,http://en.wikipedia.org/wiki/2017_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,2017-04-09
2017,3,http://en.wikipedia.org/wiki/2017_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,2017-04-16
2017,4,http://en.wikipedia.org/wiki/2017_Russian_Grand_Prix,Russian Grand Prix,sochi,2017-04-30
2017,5,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2017-05-14
2017,6,http://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2017-05-28
2017,7,http://en.wikipedia.org/wiki/2017_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,2017-06-11
2017,8,http://en.wikipedia.org/wiki/2017_Azerbaijan_Grand_Prix,Azerbaijan Grand Prix,baku,2017-06-25
2017,9,http://en.wikipedia.org/wiki/2017_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,2017-07-09
2017,10,http://en.wikipedia.org/wiki/2017_British_Grand_Prix,British Grand Prix,silverstone,2017-07-16
2017,11,http://en.wikipedia.org/wiki/2017_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2017-07-30
2017,12,http://en.wikipedia.org/wiki/2017_Belgian_Grand_Prix,Belgian Grand Prix,spa,2017-08-27
2017,13,http://en.wikipedia.org/wiki/2017_Italian_Grand_Prix,Italian Grand Prix,monza,2017-09-03
2017,14,http://en.wikipedia.org/wiki/2017_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,2017-09-17
2017,15,http://en.wikipedia.org/wiki/2017_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,2017-10-01
2017,16,http://en.wikipedia.org/wiki/2017_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,2017-10-08
2017,17,http://en.wikipedia.org/wiki/2017_United_States_Grand_Prix,United States Grand Prix,americas,2017-10-22
2017,18,http://en.wikipedia.org/wiki/2017_Mexican_Grand_Prix,Mexican Grand Prix,rodriguez,2017-10-29
2017,19,http://en.wikipedia.org/wiki/2017_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,2017-11-12
2017,20,http://en.wikipedia.org/wiki/2017_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,2017-11-26
2018,1,http://en.wikipedia.org/wiki/2018_Australian_Grand_Prix,Australian Grand Prix,albert_park,2018-03-25
2018,2,http://en.wikipedia.org/wiki/2018_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,2018-04-08
2018,3,http://en.wikipedia.org/wiki/2018_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,2018-04-15
2018,4,http://en.wikipedia.org/wiki/2018_Azerbaijan_Grand_Prix,Azerbaijan Grand Prix,baku,2018-04-29
2018,5,http://en.wikipedia.org/wiki/2018_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2018-05-13
2018,6,http://en.wikipedia.org/wiki/2018_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2018-05-27
2018,7,http://en.wikipedia.org/wiki/2018_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,2018-06-10
2018,8,http://en.wikipedia.org/wiki/2018_French_Grand_Prix,French Grand Prix,ricard,2018-06-24
2018,9,http://en.wikipedia.org/wiki/2018_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,2018-07-01
2018,10,http://en.wikipedia.org/wiki/2018_British_Grand_Prix,British Grand Prix,silverstone,2018-07-08
2018,11,http://en.wikipedia.org/wiki/2018_German_Grand_Prix,German Grand Prix,hockenheimring,2018-07-22
2018,12,http://en.wikipedia.org/wiki/2018_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2018-07-29
2018,13,http://en.wikipedia.org/wiki/2018_Belgian_Grand_Prix,Belgian Grand Prix,spa,2018-08-26
2018,14,http://en.wikipedia.org/wiki/2018_Italian_Grand_Prix,Italian Grand Prix,monza,2018-09-02
2018,15,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,2018-09-16
2018,16,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,Russian Grand Prix,sochi,2018-09-30
2018,17,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,2018-10-07
2018,18,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,United States Grand Prix,americas,2018-10-21
2018,19,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,Mexican Grand Prix,rodriguez,2018-10-28
2018,20,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,2018-11-11
2018,21,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,2018-11-25
2019,1,http://en.wikipedia.org/wiki/2019_Australian_Grand_Prix,Australian Grand Prix,albert_park,2019-03-17
2019,2,http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,2019-03-31
2019,3,http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,2019-04-14
2019,4,http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,Azerbaijan Grand Prix,baku,2019-04-28
2019,5,http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2019-05-12
2019,6,http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2019-05-26
2019,7,http://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,2019-06-09
2019,8,http://en.wikipedia.org/wiki/2019_French_Grand_Prix,French Grand Prix,ricard,2019-06-23
2019,9,http://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,2019-06-30
2019,10,http://en.wikipedia.org/wiki/2019_British_Grand_Prix,British Grand Prix,silverstone,2019-07-14
2019,11,http://en.wikipedia.org/wiki/2019_German_Grand_Prix,German Grand Prix,hockenheimring,2019-07-28
2019,12,http://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2019-08-04
2019,13,http://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix,Belgian Grand Prix,spa,2019-09-01
2019,14,http://en.wikipedia.org/wiki/2019_Italian_Grand_Prix,Italian Grand Prix,monza,2019-09-08
2019,15,http://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,2019-09-22
2019,16,http://en.wikipedia.org/wiki/2019_Russian_Grand_Prix,Russian Grand Prix,sochi,2019-09-29
2019,17,http://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,2019-10-13
2019,18,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,Mexican Grand Prix,rodriguez,2019-10-27
2019,19,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,United States Grand Prix,americas,2019-11-03
2019,20,http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,2019-11-17
2019,21,http://en.wikipedia.org/wiki/2019_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,2019-12-01
2020,1,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,2020-07-05
2020,2,http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,Styrian Grand Prix,red_bull_ring,2020-07-12
2020,3,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2020-07-19
2020,4,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,British Grand Prix,silverstone,2020-08-02
2020,5,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,70th Anniversary Grand Prix,silverstone,2020-08-09
2020,6,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2020-08-16
2020,7,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,Belgian Grand Prix,spa,2020-08-30
2020,8,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,Italian Grand Prix,monza,2020-09-06
2020,9,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,Tuscan Grand Prix,mugello,2020-09-13
2020,10,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,Russian Grand Prix,sochi,2020-09-27
2020,11,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,Eifel Grand Prix,nurburgring,2020-10-11
2020,12,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,Portuguese Grand Prix,portimao,2020-10-25
2020,13,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,Emilia Romagna Grand Prix,imola,2020-11-01
2020,14,http://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix,Turkish Grand Prix,istanbul,2020-11-15
2020,15,http://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,2020-11-29
2020,16,http://en.wikipedia.org/wiki/2020_Sakhir_Grand_Prix,Sakhir Grand Prix,bahrain,2020-12-06
2020,17,http://en.wikipedia.org/wiki/2020_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,2020-12-13
2021,1,http://en.wikipedia.org/wiki/2021_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,2021-03-28
2021,2,http://en.wikipedia.org/wiki/2021_Emilia_Romagna_Grand_Prix,Emilia Romagna Grand Prix,imola,2021-04-18
2021,3,http://en.wikipedia.org/wiki/2021_Portuguese_Grand_Prix,Portuguese Grand Prix,portimao,2021-05-02
2021,4,http://en.wikipedia.org/wiki/2021_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2021-05-09
2021,5,http://en.wikipedia.org/wiki/2021_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2021-05-23
2021,6,http://en.wikipedia.org/wiki/2021_Azerbaijan_Grand_Prix,Azerbaijan Grand Prix,baku,2021-06-06
2021,7,http://en.wikipedia.org/wiki/2021_French_Grand_Prix,French Grand Prix,ricard,2021-06-20
2021,8,http://en.wikipedia.org/wiki/2021_Styrian_Grand_Prix,Styrian Grand Prix,red_bull_ring,2021-06-27
2021,9,http://en.wikipedia.org/wiki/2021_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,2021-07-04
2021,10,http://en.wikipedia.org/wiki/2021_British_Grand_Prix,British Grand Prix,silverstone,2021-07-18
2021,11,http://en.wikipedia.org/wiki/2021_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2021-08-01
2021,12,http://en.wikipedia.org/wiki/2021_Belgian_Grand_Prix,Belgian Grand Prix,spa,2021-08-29
2021,13,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,Dutch Grand Prix,zandvoort,2021-09-05
2021,14,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,Italian Grand Prix,monza,2021-09-12
2021,15,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,Russian Grand Prix,sochi,2021-09-26
2021,16,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,Turkish Grand Prix,istanbul,2021-10-10
2021,17,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,United States Grand Prix,americas,2021-10-24
2021,18,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,Mexico City Grand Prix,rodriguez,2021-11-07
2021,19,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,São Paulo Grand Prix,interlagos,2021-11-14
2021,20,http://en.wikipedia.org/wiki/2021_Qatar_Grand_Prix,Qatar Grand Prix,losail,2021-11-21
2021,21,http://en.wikipedia.org/wiki/2021_Saudi_Arabian_Grand_Prix,Saudi Arabian Grand Prix,jeddah,2021-12-05
2021,22,http://en.wikipedia.org/wiki/2021_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,2021-12-12
2022,1,http://en.wikipedia.org/wiki/2022_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,2022-03-20
2022,2,http://en.wikipedia.org/wiki/2022_Saudi_Arabian_Grand_Prix,Saudi Arabian Grand Prix,jeddah,2022-03-27
2022,3,http://en.wikipedia.org/wiki/2022_Australian_Grand_Prix,Australian Grand Prix,albert_park,2022-04-10
2022,4,http://en.wikipedia.org/wiki/2022_Emilia_Romagna_Grand_Prix,Emilia Romagna Grand Prix,imola,2022-04-24
2022,5,http://en.wikipedia.org/wiki/2022_Miami_Grand_Prix,Miami Grand Prix,miami,2022-05-08
2022,6,http://en.wikipedia.org/wiki/2022_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2022-05-22
2022,7,http://en.wikipedia.org/wiki/2022_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2022-05-29
2022,8,http://en.wikipedia.org/wiki/2022_Azerbaijan_Grand_Prix,Azerbaijan Grand Prix,baku,2022-06-12
2022,9,http://en.wikipedia.org/wiki/2022_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,2022-06-19
2022,10,http://en.wikipedia.org/wiki/2022_British_Grand_Prix,British Grand Prix,silverstone,2022-07-03
2022,11,http://en.wikipedia.org/wiki/2022_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,2022-07-10
2022,12,http://en.wikipedia.org/wiki/2022_French_Grand_Prix,French Grand Prix,ricard,2022-07-24
2022,13,http://en.wikipedia.org/wiki/2022_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2022-07-31
2022,14,http://en.wikipedia.org/wiki/2022_Belgian_Grand_Prix,Belgian Grand Prix,spa,2022-08-28
2022,15,http://en.wikipedia.org/wiki/2022_Dutch_Grand_Prix,Dutch Grand Prix,zandvoort,2022-09-04
2022,16,http://en.wikipedia.org/wiki/2022_Italian_Grand_Prix,Italian Grand Prix,monza,2022-09-11
2022,17,http://en.wikipedia.org/wiki/2022_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,2022-10-02
2022,18,http://en.wikipedia.org/wiki/2022_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,2022-10-09
2022,19,http://en.wikipedia.org/wiki/2022_United_States_Grand_Prix,United States Grand Prix,americas,2022-10-23
2022,20,http://en.wikipedia.org/wiki/2022_Mexican_Grand_Prix,Mexico City Grand Prix,rodriguez,2022-10-30
2022,21,http://en.wikipedia.org/wiki/2022_Brazilian_Grand_Prix,São Paulo Grand Prix,interlagos,2022-11-13
2022,22,http://en.wikipedia.org/wiki/2022_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,2022-11-20
2023,1,https://en.wikipedia.org/wiki/2023_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,2023-03-05
2023,2,https://en.wikipedia.org/wiki/2023_Saudi_Arabian_Grand_Prix,Saudi Arabian Grand Prix,jeddah,2023-03-19
2023,3,https://en.wikipedia.org/wiki/2023_Australian_Grand_Prix,Australian Grand Prix,albert_park,2023-04-02
2023,4,https://en.wikipedia.org/wiki/2023_Azerbaijan_Grand_Prix,Azerbaijan Grand Prix,baku,2023-04-30
2023,5,https://en.wikipedia.org/wiki/2023_Miami_Grand_Prix,Miami Grand Prix,miami,2023-05-07
2023,6,https://en.wikipedia.org/wiki/2023_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2023-05-28
2023,7,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2023-06-04
2023,8,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,2023-06-18
2023,9,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,2023-07-02
2023,10,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,British Grand Prix,silverstone,2023-07-09
2023,11,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2023-07-23
2023,12,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,Belgian Grand Prix,spa,2023-07-30
2023,13,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,Dutch Grand Prix,zandvoort,2023-08-27
2023,14,https://en.wikipedia.org/wiki/2023_Italian_Grand_Prix,Italian Grand Prix,monza,2023-09-03
2023,15,https://en.wikipedia.org/wiki/2023_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,2023-09-17
2023,16,https://en.wikipedia.org/wiki/2023_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,2023-09-24
2023,17,https://en.wikipedia.org/wiki/2023_Qatar_Grand_Prix,Qatar Grand Prix,losail,2023-10-08
2023,18,https://en.wikipedia.org/wiki/2023_United_States_Grand_Prix,United States Grand Prix,americas,2023-10-22
2023,19,https://en.wikipedia.org/wiki/2023_Mexico_City_Grand_Prix,Mexico City Grand Prix,rodriguez,2023-10-29
2023,20,https://en.wikipedia.org/wiki/2023_S%C3%A3o_Paulo_Grand_Prix,São Paulo Grand Prix,interlagos,2023-11-05
2023,21,https://en.wikipedia.org/wiki/2023_Las_Vegas_Grand_Prix,Las Vegas Grand Prix,vegas,2023-11-19
2023,22,https://en.wikipedia.org/wiki/2023_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,2023-11-26
2024,1,https://en.wikipedia.org/wiki/2024_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,2024-03-02
